"","STUDY_ID_PLOT","richness_change","Jbeta","Jtu","Jne"
"2935","356_ep31","2","0.53125","0.516129032258065","0.0151209677419355"
"2936","356_ep32","-5","0.166666666666667","0.0816326530612245","0.0850340136054422"
"2937","356_ep33","-6","0.28","0.181818181818182","0.0981818181818182"
"2938","356_ep34","1","0.159420289855072","0.147058823529412","0.0123614663256607"
"2939","356_ep35","0","0.191780821917808","0.191780821917808","0"
"2940","356_ep37","-3","0.151515151515152","0.0666666666666667","0.0848484848484849"
"2941","356_ep38","-1","0.194029850746269","0.181818181818182","0.0122116689280868"
"2942","356_ep4","5","0.215189873417722","0.162162162162162","0.0530277112555594"
"2943","356_ep40","6","0.214285714285714","0.12","0.0942857142857143"
"2944","356_ep41","-14","0.338983050847458","0.133333333333333","0.205649717514124"
"2945","356_ep42","0","0.410958904109589","0.410958904109589","0"
"2946","356_ep43","-5","0.17741935483871","0.105263157894737","0.0721561969439728"
"2947","356_ep44","-6","0.163934426229508","0.0727272727272727","0.0912071535022355"
"2948","356_ep9","0","0.163265306122449","0.163265306122449","0"
"2949","357_13NE","0","0","0","0"
"2950","357_13NW","1","0.2","0","0.2"
"2951","357_13SW","1","0.25","0","0.25"
"2952","357_24NE","3","0.5","0","0.5"
"2953","357_25NE","-1","0.5","0","0.5"
"2954","357_26NW","2","0.666666666666667","0.5","0.166666666666667"
"2955","357_27NE","4","0.666666666666667","0","0.666666666666667"
"2956","360_cm","0","NaN","NaN","NaN"
"2957","360_k","0","NaN","NaN","NaN"
"2958","360_l","0","NaN","NaN","NaN"
"2959","360_ms","0","NaN","NaN","NaN"
"2960","360_ne","0","NaN","NaN","NaN"
"2961","360_nw","0","NaN","NaN","NaN"
"2962","360_w","0","NaN","NaN","NaN"
"2963","363_NA","3","0.409090909090909","0.315789473684211","0.0933014354066986"
"2964","366_5pgrass_1","3","0.714285714285714","0.5","0.214285714285714"
"2965","366_5pgrass_2","-4","0.444444444444444","0","0.444444444444444"
"2966","366_5pgrass_3","-6","0.857142857142857","0","0.857142857142857"
"2967","366_5pgrass_4","0","0.4","0.4","0"
"2968","366_5pgrass_5","-4","0.6","0.333333333333333","0.266666666666667"
"2969","366_5plarrea_1","-1","0.555555555555556","0.5","0.0555555555555556"
"2970","366_5plarrea_3","-3","0.555555555555556","0.333333333333333","0.222222222222222"
"2971","366_5plarrea_5","1","0.428571428571429","0.333333333333333","0.0952380952380952"
"2972","366_blugrama_1","2","0.5","0","0.5"
"2973","366_blugrama_2","0","0.8","0.8","0"
"2974","366_blugrama_3","2","0.666666666666667","0.5","0.166666666666667"
"2975","366_goatdraw_1","-2","0.75","0.666666666666667","0.0833333333333333"
"2976","366_goatdraw_3","-4","0.666666666666667","0","0.666666666666667"
"2977","366_goatdraw_5","-3","0.75","0","0.75"
"2978","366_rsgrass_1","1","0.466666666666667","0.428571428571429","0.0380952380952381"
"2979","366_rsgrass_4","1","0.111111111111111","0","0.111111111111111"
"2980","366_rsgrass_5","-2","0.181818181818182","0","0.181818181818182"
"2981","366_rslarrea_2","-6","0.545454545454545","0","0.545454545454545"
"2982","366_rslarrea_4","-1","0.428571428571429","0.333333333333333","0.0952380952380952"
"2983","366_rslarrea_5","-2","0.666666666666667","0.571428571428571","0.0952380952380952"
"2984","366_savanna_1","-6","0.6","0","0.6"
"2985","366_savanna_2","-8","0.8","0","0.8"
"2986","366_savanna_3","-5","0.714285714285714","0","0.714285714285714"
"2987","366_two22_1","4","0.461538461538462","0.222222222222222","0.239316239316239"
"2988","366_two22_4","-1","0.416666666666667","0.363636363636364","0.053030303030303"
"2989","366_two22_5","6","0.545454545454545","0","0.545454545454545"
"2990","369_4Bi","-1","0.7","0.666666666666667","0.0333333333333333"
"2991","369_4Ci1","0","0.6","0.6","0"
"2992","369_4Ci2","2","1","1","0"
"2993","369_4Di","-2","0.666666666666667","0.6","0.0666666666666667"
"2994","372_C001","2","0.666666666666667","0","0.666666666666667"
"2995","372_C002","3","0.66","0.638297872340426","0.0217021276595745"
"2996","372_C003","18","0.5","0","0.5"
"2997","372_C004","8","0.685714285714286","0.592592592592593","0.0931216931216931"
"2998","372_C005","5","0.619047619047619","0.5","0.119047619047619"
"2999","372_C006","-16","0.744186046511628","0.592592592592593","0.151593453919035"
"3000","372_C007","5","0.481481481481481","0.363636363636364","0.117845117845118"
"3001","372_C008","0","0","0","0"
"3002","372_C009","12","0.758620689655172","0.588235294117647","0.170385395537525"
"3003","372_C010","-9","0.475","0.32258064516129","0.15241935483871"
"3004","372_C011","-11","0.450980392156863","0.3","0.150980392156863"
"3005","372_C012","19","0.58695652173913","0.296296296296296","0.290660225442834"
"3006","372_C013","18","0.536585365853659","0.173913043478261","0.362672322375398"
"3007","372_C014","7","0.368421052631579","0.28","0.0884210526315789"
"3008","372_C015","0","0","0","0"
"3009","372_C016","-6","0.296296296296296","0.0952380952380952","0.201058201058201"
"3010","372_C017","2","0.545454545454545","0.444444444444444","0.101010101010101"
"3011","372_C018","-13","0.42","0.216216216216216","0.203783783783784"
"3012","372_S001","-11","0.41304347826087","0.228571428571429","0.184472049689441"
"3013","372_S002","-4","0.368421052631579","0.294117647058824","0.0743034055727554"
"3014","372_S003","-7","0.387755102040816","0.285714285714286","0.102040816326531"
"3015","372_S004","-20","0.956521739130435","0.666666666666667","0.289855072463768"
"3016","372_S007","-7","0.326086956521739","0.205128205128205","0.120958751393534"
"3017","372_S015","10","0.705882352941177","0.583333333333333","0.122549019607843"
"3018","372_S016","-11","0.405405405405405","0.153846153846154","0.251559251559252"
"3019","372_S021","23","0.634615384615385","0.344827586206897","0.289787798408488"
"3020","372_S022","-14","0.545454545454545","0.210526315789474","0.334928229665072"
"3021","372_S023","-3","0.4375","0.4","0.0375"
"3022","372_S026","7","0.414634146341463","0.294117647058824","0.12051649928264"
"3023","372_S027","21","0.479166666666667","0.0740740740740741","0.405092592592593"
"3024","372_S028","6","0.702702702702703","0.645161290322581","0.0575414123801221"
"3025","372_S030","0","1","1","0"
"3026","372_S032","0","0","0","0"
"3027","372_S036","-10","0.36","0.2","0.16"
"3028","372_S040","-1","0.5","0","0.5"
"3029","372_S041","8","0.486486486486487","0.344827586206897","0.14165890027959"
"3030","372_S043","-13","0.369565217391304","0.121212121212121","0.248353096179183"
"3031","372_S044","7","0.772727272727273","0.666666666666667","0.106060606060606"
"3032","372_S051","3","0.5","0.457142857142857","0.0428571428571429"
"3033","372_S054","-5","0.225","0.114285714285714","0.110714285714286"
"3034","372_S055","8","0.372093023255814","0.228571428571429","0.143521594684385"
"3035","372_S060","1","0.333333333333333","0","0.333333333333333"
"3036","372_S063","5","0.371428571428571","0.266666666666667","0.104761904761905"
"3037","372_S064","10","0.378378378378378","0.148148148148148","0.23023023023023"
"3038","372_S065","2","0.294117647058824","0.25","0.0441176470588235"
"3039","372_S066","-11","0.333333333333333","0.117647058823529","0.215686274509804"
"3040","372_S067","-6","0.346153846153846","0.260869565217391","0.0852842809364548"
"3041","372_S070","1","0.416666666666667","0.4","0.0166666666666667"
"3042","372_S072","-3","0.270833333333333","0.222222222222222","0.0486111111111111"
"3043","372_S076","12","0.578947368421053","0.384615384615385","0.194331983805668"
"3044","372_S078","-3","0.414634146341463","0.368421052631579","0.0462130937098845"
"3045","372_S079","-5","0.548387096774194","0.461538461538462","0.086848635235732"
"3046","372_S081","-2","0.434782608695652","0.380952380952381","0.0538302277432712"
"3047","372_S085","1","0.612903225806452","0.6","0.0129032258064516"
"3048","372_S086","12","0.75","0.6","0.15"
"3049","372_S089","0","0","0","0"
"3050","372_S091","26","0.842105263157895","0.5","0.342105263157895"
"3051","372_S093","-4","0.421052631578947","0.352941176470588","0.0681114551083591"
"3052","372_S095","8","0.41025641025641","0.258064516129032","0.152191894127378"
"3053","372_S099","-16","0.594594594594595","0.285714285714286","0.308880308880309"
"3054","372_S105","24","0.666666666666667","0.222222222222222","0.444444444444444"
"3055","372_S110","19","0.84375","0.615384615384615","0.228365384615385"
"3056","372_S111","9","0.638888888888889","0.518518518518518","0.12037037037037"
"3057","372_S112","-1","0.5","0","0.5"
"3058","372_S117","16","0.6","0.142857142857143","0.457142857142857"
"3059","372_S120","16","0.363636363636364","0","0.363636363636364"
"3060","372_S123","11","0.617647058823529","0.434782608695652","0.182864450127877"
"3061","372_S124","-7","0.4375","0.341463414634146","0.0960365853658537"
"3062","372_S128","-10","0.310344827586207","0.166666666666667","0.14367816091954"
"3063","372_S130","11","0.565217391304348","0.166666666666667","0.398550724637681"
"3064","372_S131","-6","0.3125","0.153846153846154","0.158653846153846"
"3065","372_S132","-10","0.434782608695652","0.277777777777778","0.157004830917874"
"3066","372_S134","15","0.560975609756098","0.307692307692308","0.25328330206379"
"3067","372_S136","-18","0.461538461538462","0.176470588235294","0.285067873303167"
"3068","372_S137","0","0","0","0"
"3069","372_S142","0","0","0","0"
"3070","372_S145","0","0","0","0"
"3071","372_S148","5","0.607142857142857","0.521739130434783","0.0854037267080745"
"3072","372_S153","-11","0.475","0.275862068965517","0.199137931034483"
"3073","372_S159","-1","0.379310344827586","0.357142857142857","0.0221674876847291"
"3074","372_S163","-7","0.261904761904762","0.114285714285714","0.147619047619048"
"3075","372_S172","4","0.347826086956522","0.210526315789474","0.137299771167048"
"3076","372_S175","10","0.580645161290323","0.380952380952381","0.199692780337942"
"3077","372_S179","3","0.714285714285714","0.666666666666667","0.0476190476190476"
"3078","373_C002","5","0.466666666666667","0.2","0.266666666666667"
"3079","373_C004","-2","0.307692307692308","0.181818181818182","0.125874125874126"
"3080","373_C005","5","0.636363636363636","0.333333333333333","0.303030303030303"
"3081","373_C006","6","0.75","0","0.75"
"3082","373_C007","5","0.384615384615385","0","0.384615384615385"
"3083","373_C012","-3","0.3","0","0.3"
"3084","373_C013","-1","0.466666666666667","0.428571428571429","0.0380952380952381"
"3085","373_C014","1","0.2","0","0.2"
"3086","373_C016","-1","0.0769230769230769","0","0.0769230769230769"
"3087","373_C018","0","0.153846153846154","0.153846153846154","0"
"3088","373_S021","2","0.461538461538462","0.363636363636364","0.0979020979020979"
"3089","373_S027","0","0.5","0.5","0"
"3090","373_S038","4","0.571428571428571","0","0.571428571428571"
"3091","373_S050","3","0.6","0","0.6"
"3092","373_S052","-1","0.214285714285714","0.153846153846154","0.0604395604395604"
"3093","373_S067","0","0.4","0.4","0"
"3094","373_S070","1","0.166666666666667","0","0.166666666666667"
"3095","373_S076","3","0.6","0","0.6"
"3096","373_S097","1","0.3","0.222222222222222","0.0777777777777778"
"3097","373_S105","1","0.0833333333333333","0","0.0833333333333333"
"3098","373_S110","1","0.230769230769231","0.166666666666667","0.0641025641025641"
"3099","373_S111","5","0.5","0","0.5"
"3100","373_S113","-1","0.583333333333333","0.545454545454545","0.0378787878787879"
"3101","373_S117","2","0.363636363636364","0.222222222222222","0.141414141414141"
"3102","373_S118","7","0.583333333333333","0","0.583333333333333"
"3103","373_S131","-7","0.636363636363636","0","0.636363636363636"
"3104","373_S132","-2","0.166666666666667","0","0.166666666666667"
"3105","373_S134","3","0.416666666666667","0.222222222222222","0.194444444444444"
"3106","373_S140","2","0.666666666666667","0","0.666666666666667"
"3107","373_S153","5","0.454545454545455","0","0.454545454545455"
"3108","373_S155","2","0.363636363636364","0.222222222222222","0.141414141414141"
"3109","373_S156","6","0.5","0","0.5"
"3110","373_S159","-1","0.25","0.181818181818182","0.0681818181818182"
"3111","373_S162","0","0","0","0"
"3112","373_S163","0","0","0","0"
"3113","373_S165","2","0.285714285714286","0","0.285714285714286"
"3114","373_S174","3","0.333333333333333","0","0.333333333333333"
"3115","375_AI-BC1_1","1","0.5","0.4","0.1"
"3116","375_AI-BC1_2","7","0.777777777777778","0","0.777777777777778"
"3117","375_AI-BC1_3","5","0.714285714285714","0","0.714285714285714"
"3118","375_AI-BC1_4","0","0.666666666666667","0.666666666666667","0"
"3119","375_AI-BC1_5","-1","0.333333333333333","0","0.333333333333333"
"3120","375_AM-EB1_1","-5","1","1","0"
"3121","375_AM-EB1_2","-1","1","1","0"
"3122","375_AM-EB1_3","-3","1","1","0"
"3123","375_AM-EB1_4","-2","1","1","0"
"3124","375_AM-EB1_5","-4","1","1","0"
"3125","375_AO-BC1_1","-2","0.642857142857143","0.615384615384615","0.0274725274725275"
"3126","375_AO-BC1_2","0","0.8","0.8","0"
"3127","375_AO-BC1_3","-4","0.666666666666667","0.588235294117647","0.0784313725490196"
"3128","375_AO-BC1_4","-7","0.611111111111111","0.363636363636364","0.247474747474747"
"3129","375_AO-BC1_5","-7","0.766666666666667","0.695652173913043","0.0710144927536232"
"3130","375_AS-DB1_1","-5","0.541666666666667","0.421052631578947","0.120614035087719"
"3131","375_AS-DB1_2","-8","0.461538461538462","0.222222222222222","0.239316239316239"
"3132","375_AS-DB1_3","-5","0.681818181818182","0.588235294117647","0.0935828877005348"
"3133","375_AS-DB1_4","-7","0.565217391304348","0.375","0.190217391304348"
"3134","375_AS-DB1_5","-1","0.535714285714286","0.518518518518518","0.0171957671957672"
"3135","375_AU-EC1_1","2","0.666666666666667","0","0.666666666666667"
"3136","375_AU-EC1_2","-3","0.777777777777778","0.666666666666667","0.111111111111111"
"3137","375_AU-EC1_3","-1","0.777777777777778","0.75","0.0277777777777778"
"3138","375_AU-EC1_4","4","0.8","0","0.8"
"3139","375_AU-EC1_5","-4","0.857142857142857","0.666666666666667","0.19047619047619"
"3140","375_AY-EB1_1","-3","0.818181818181818","0.75","0.0681818181818182"
"3141","375_AY-EB1_2","1","0.5","0.4","0.1"
"3142","375_AY-EB1_3","-2","0.8","0.75","0.05"
"3143","375_AY-EB1_4","-1","0.555555555555556","0.5","0.0555555555555556"
"3144","375_AY-EB1_5","-5","0.777777777777778","0.5","0.277777777777778"
"3145","375_CC-DB1_1","-5","0.818181818181818","0.666666666666667","0.151515151515151"
"3146","375_CC-DB1_2","0","0.666666666666667","0.666666666666667","0"
"3147","375_CC-DB1_3","-5","0.875","0.666666666666667","0.208333333333333"
"3148","375_CC-DB1_4","1","0.785714285714286","0.769230769230769","0.0164835164835165"
"3149","375_CC-DB1_5","1","0.777777777777778","0.75","0.0277777777777778"
"3150","375_CC-DB2_1","3","0.928571428571429","0.909090909090909","0.0194805194805195"
"3151","375_CC-DB2_2","2","0.727272727272727","0.666666666666667","0.0606060606060606"
"3152","375_CC-DB2_3","3","0.583333333333333","0.444444444444444","0.138888888888889"
"3153","375_CC-DB2_4","-3","0.916666666666667","0.888888888888889","0.0277777777777778"
"3154","375_CC-DB2_5","-2","0.823529411764706","0.8","0.0235294117647059"
"3155","375_IC-BC1_1","0","0","0","0"
"3156","375_IC-BC1_2","-5","0.833333333333333","0","0.833333333333333"
"3157","375_IC-BC1_3","0","0","0","0"
"3158","375_IC-BC1_4","1","0.75","0.666666666666667","0.0833333333333333"
"3159","375_IC-BC1_5","-4","0.8","0","0.8"
"3160","375_KG-EC1_1","0","0.666666666666667","0.666666666666667","0"
"3161","375_KG-EC1_2","1","0.75","0.666666666666667","0.0833333333333333"
"3162","375_KG-EC1_3","2","0.888888888888889","0.857142857142857","0.0317460317460317"
"3163","375_KG-EC1_4","-2","0.75","0.666666666666667","0.0833333333333333"
"3164","375_KG-EC1_5","-4","0.8","0","0.8"
"3165","375_KM-DB1_1","7","0.6875","0.444444444444444","0.243055555555556"
"3166","375_KM-DB1_2","-3","0.833333333333333","0.8","0.0333333333333333"
"3167","375_KM-DB1_3","-2","0.857142857142857","0.833333333333333","0.0238095238095238"
"3168","375_KM-DB1_4","11","0.8125","0.4","0.4125"
"3169","375_KM-DB1_5","0","0.833333333333333","0.833333333333333","0"
"3170","375_KM-DB2_1","-10","0.8","0.4","0.4"
"3171","375_KM-DB2_2","-12","0.923076923076923","0","0.923076923076923"
"3172","375_KM-DB2_3","-6","0.909090909090909","0.8","0.109090909090909"
"3173","375_KM-DB2_4","-8","0.769230769230769","0.4","0.369230769230769"
"3174","375_KM-DB2_5","-8","0.909090909090909","0.666666666666667","0.242424242424242"
"3175","375_KS-DB2_1","0","0.8","0.8","0"
"3176","375_KS-DB2_2","7","0.636363636363636","0","0.636363636363636"
"3177","375_KS-DB2_3","3","0.916666666666667","0.888888888888889","0.0277777777777778"
"3178","375_KS-DB2_4","-2","0.5","0.4","0.1"
"3179","375_KS-DB2_5","5","0.882352941176471","0.833333333333333","0.0490196078431373"
"3180","375_KY-DB1_1","1","1","1","0"
"3181","375_KY-DB1_2","2","0.857142857142857","0.8","0.0571428571428571"
"3182","375_KY-DB1_3","1","0.833333333333333","0.8","0.0333333333333333"
"3183","375_KY-DB1_4","2","0.75","0.666666666666667","0.0833333333333333"
"3184","375_KY-DB1_5","5","0.833333333333333","0","0.833333333333333"
"3185","375_OG-DB1_1","-1","0.714285714285714","0.666666666666667","0.0476190476190476"
"3186","375_OG-DB1_2","0","0.727272727272727","0.727272727272727","0"
"3187","375_OG-DB1_3","4","0.8","0.666666666666667","0.133333333333333"
"3188","375_OG-DB1_4","5","0.8125","0.727272727272727","0.0852272727272727"
"3189","375_OG-DB1_5","-4","0.666666666666667","0.4","0.266666666666667"
"3190","375_OS-EC1_1","-1","0.818181818181818","0.8","0.0181818181818182"
"3191","375_OS-EC1_2","-1","0.6","0.5","0.1"
"3192","375_OS-EC1_3","1","0.7","0.666666666666667","0.0333333333333333"
"3193","375_OS-EC1_4","-1","0.555555555555556","0.5","0.0555555555555556"
"3194","375_OS-EC1_5","-2","0.75","0.666666666666667","0.0833333333333333"
"3195","375_OT-EC1_1","2","0.75","0.666666666666667","0.0833333333333333"
"3196","375_OT-EC1_2","3","0.833333333333333","0.666666666666667","0.166666666666667"
"3197","375_OT-EC1_3","5","1","1","0"
"3198","375_OT-EC1_4","-1","1","1","0"
"3199","375_OT-EC1_5","1","0.833333333333333","0.8","0.0333333333333333"
"3200","375_OY-DB1_1","-17","0.863636363636364","0.4","0.463636363636364"
"3201","375_OY-DB1_2","-12","0.692307692307692","0.428571428571429","0.263736263736264"
"3202","375_OY-DB1_3","-15","0.9375","0","0.9375"
"3203","375_OY-DB1_4","-9","0.684210526315789","0.4","0.284210526315789"
"3204","375_OY-DB1_5","-9","0.846153846153846","0.5","0.346153846153846"
"3205","375_SD-EB1_1","1","1","1","0"
"3206","375_SD-EB1_2","1","0.75","0.666666666666667","0.0833333333333333"
"3207","375_SD-EB1_3","0","1","1","0"
"3208","375_SD-EB1_4","-2","1","1","0"
"3209","375_SD-EB1_5","1","1","1","0"
"3210","375_TM-AT1_1","9","0.722222222222222","0.444444444444444","0.277777777777778"
"3211","375_TM-AT1_2","6","0.631578947368421","0.461538461538462","0.17004048582996"
"3212","375_TM-AT1_3","7","0.652173913043478","0.5","0.152173913043478"
"3213","375_TM-AT1_4","12","0.769230769230769","0.571428571428571","0.197802197802198"
"3214","375_TM-AT1_5","3","0.764705882352941","0.714285714285714","0.0504201680672269"
"3215","375_TM-AT2_1","5","0.655172413793103","0.583333333333333","0.0718390804597701"
"3216","375_TM-AT2_2","3","0.62962962962963","0.583333333333333","0.0462962962962963"
"3217","375_TM-AT2_3","6","0.740740740740741","0.666666666666667","0.0740740740740741"
"3218","375_TM-AT2_4","15","0.833333333333333","0.666666666666667","0.166666666666667"
"3219","375_TM-AT2_5","16","0.625","0.25","0.375"
"3220","375_TM-AT3_1","12","0.875","0.5","0.375"
"3221","375_TM-AT3_2","5","0.625","0","0.625"
"3222","375_TM-AT3_3","4","0.909090909090909","0.857142857142857","0.0519480519480519"
"3223","375_TM-AT3_4","9","0.785714285714286","0.4","0.385714285714286"
"3224","375_TM-AT3_5","11","0.785714285714286","0","0.785714285714286"
"3225","375_TM-DB1_1","3","0.586206896551724","0.538461538461538","0.0477453580901857"
"3226","375_TM-DB1_2","9","0.714285714285714","0.5","0.214285714285714"
"3227","375_TM-DB1_3","4","0.692307692307692","0.636363636363636","0.055944055944056"
"3228","375_TM-DB1_4","0","0.709677419354839","0.709677419354839","0"
"3229","375_TM-DB1_5","19","0.757575757575758","0.428571428571429","0.329004329004329"
"3230","375_TM-DB2_1","7","0.653846153846154","0.526315789473684","0.12753036437247"
"3231","375_TM-DB2_2","10","0.666666666666667","0.428571428571429","0.238095238095238"
"3232","375_TM-DB2_3","16","0.709677419354839","0.4","0.309677419354839"
"3233","375_TM-DB2_4","13","0.75","0.533333333333333","0.216666666666667"
"3234","375_TM-DB2_5","18","0.774193548387097","0.461538461538462","0.312655086848635"
"3235","375_TM-DB3_1","20","0.666666666666667","0.153846153846154","0.512820512820513"
"3236","375_TM-DB3_2","15","0.560975609756098","0.307692307692308","0.25328330206379"
"3237","375_TM-DB3_3","14","0.606060606060606","0.315789473684211","0.290271132376396"
"3238","375_TM-DB3_4","10","0.625","0.454545454545455","0.170454545454545"
"3239","375_TM-DB3_5","26","0.682926829268293","0.133333333333333","0.549593495934959"
"3240","375_TM-DB4_1","15","0.807692307692308","0.545454545454545","0.262237762237762"
"3241","375_TM-DB4_2","11","0.741935483870968","0.6","0.141935483870968"
"3242","375_TM-DB4_3","4","0.72","0.666666666666667","0.0533333333333333"
"3243","375_TM-DB4_4","7","0.741935483870968","0.666666666666667","0.0752688172043011"
"3244","375_TM-DB4_5","4","0.615384615384615","0.545454545454545","0.0699300699300699"
"3245","375_TN-EB1_1","4","0.75","0.5","0.25"
"3246","375_TN-EB1_2","5","0.9375","0.909090909090909","0.0284090909090909"
"3247","375_TN-EB1_3","5","1","1","0"
"3248","375_TN-EB1_4","9","0.722222222222222","0.444444444444444","0.277777777777778"
"3249","375_TN-EB1_5","11","0.785714285714286","0","0.785714285714286"
"3250","375_TN-EB2_1","3","0.5","0.285714285714286","0.214285714285714"
"3251","375_TN-EB2_2","3","0.75","0.666666666666667","0.0833333333333333"
"3252","375_TN-EB2_3","8","0.666666666666667","0.285714285714286","0.380952380952381"
"3253","375_TN-EB2_4","8","0.75","0.5","0.25"
"3254","375_TN-EB2_5","10","0.769230769230769","0","0.769230769230769"
"3255","375_UR-BC1_1","7","0.785714285714286","0.571428571428571","0.214285714285714"
"3256","375_UR-BC1_2","11","1","1","0"
"3257","375_UR-BC1_3","10","0.923076923076923","0.666666666666667","0.256410256410256"
"3258","375_UR-BC1_4","7","0.785714285714286","0.571428571428571","0.214285714285714"
"3259","375_UR-BC1_5","4","1","1","0"
"3260","375_WK-EC1_1","-10","0.923076923076923","0.666666666666667","0.256410256410256"
"3261","375_WK-EC1_2","-6","0.714285714285714","0.5","0.214285714285714"
"3262","375_WK-EC1_3","-15","0.85","0.4","0.45"
"3263","375_WK-EC1_4","-10","0.857142857142857","0.5","0.357142857142857"
"3264","375_WK-EC1_5","-5","0.75","0.571428571428571","0.178571428571429"
"3265","375_YN-EB1_1","1","1","1","0"
"3266","375_YN-EB1_2","6","0.888888888888889","0.666666666666667","0.222222222222222"
"3267","375_YN-EB1_3","3","0.6","0","0.6"
"3268","375_YN-EB1_4","1","1","1","0"
"3269","375_YN-EB1_5","1","0.5","0","0.5"
"3270","377_200001","-18","0.740740740740741","0.222222222222222","0.518518518518518"
"3271","377_200002","-6","0.608695652173913","0.470588235294118","0.138107416879795"
"3272","377_200003","-6","0.384615384615385","0.2","0.184615384615385"
"3273","377_200004","-27","0.771428571428571","0","0.771428571428571"
"3274","377_200005","-6","0.666666666666667","0.571428571428571","0.0952380952380952"
"3275","377_200006","-4","0.533333333333333","0.363636363636364","0.16969696969697"
"3276","377_200007","-1","0.607142857142857","0.592592592592593","0.0145502645502645"
"3277","377_200008","-13","0.69047619047619","0.551724137931034","0.138752052545156"
"3278","377_200009","-20","0.916666666666667","0.5","0.416666666666667"
"3279","377_200010","3","0.212121212121212","0.133333333333333","0.0787878787878788"
"3280","377_200011","-15","0.757575757575758","0.555555555555556","0.202020202020202"
"3281","377_200012","-13","0.558823529411765","0.285714285714286","0.273109243697479"
"3282","377_200013","6","0.375","0.230769230769231","0.144230769230769"
"3283","377_200014","0","0.347826086956522","0.347826086956522","0"
"3284","377_200015","4","0.303030303030303","0.206896551724138","0.0961337513061651"
"3285","377_200016","-13","0.714285714285714","0.545454545454545","0.168831168831169"
"3286","377_200017","-4","0.631578947368421","0.533333333333333","0.0982456140350877"
"3287","377_200020","-11","0.739130434782609","0.5","0.239130434782609"
"3288","377_200024","0","0.7","0.7","0"
"3289","377_200025","-11","0.558823529411765","0.347826086956522","0.210997442455243"
"3290","377_200028","-8","0.454545454545455","0.142857142857143","0.311688311688312"
"3291","377_200029","-4","0.333333333333333","0","0.333333333333333"
"3292","377_200030","-3","0.392857142857143","0.32","0.0728571428571429"
"3293","377_200031","-7","0.607142857142857","0.476190476190476","0.130952380952381"
"3294","377_200034","-24","0.769230769230769","0.4","0.369230769230769"
"3295","377_200035","-8","0.625","0.5","0.125"
"3296","377_200037","0","0.260869565217391","0.260869565217391","0"
"3297","377_200038","-16","0.648648648648649","0.380952380952381","0.267696267696268"
"3298","377_200040","2","0.526315789473684","0.470588235294118","0.0557275541795666"
"3299","377_200042","-4","0.375","0.166666666666667","0.208333333333333"
"3300","377_200043","-12","0.684210526315789","0.538461538461538","0.145748987854251"
"3301","377_200044","0","0","0","0"
"3302","377_200046","-7","0.555555555555556","0.4","0.155555555555556"
"3303","377_200047","-8","0.387096774193548","0.173913043478261","0.213183730715288"
"3304","377_200048","5","0.333333333333333","0.125","0.208333333333333"
"3305","377_200050","-8","0.555555555555556","0.428571428571429","0.126984126984127"
"3306","377_300001","-1","0.708333333333333","0.695652173913043","0.0126811594202899"
"3307","377_300002","-17","0.566666666666667","0","0.566666666666667"
"3308","377_300004","-9","0.785714285714286","0.4","0.385714285714286"
"3309","377_300005","-13","0.395348837209302","0.133333333333333","0.262015503875969"
"3310","377_300006","-8","0.634146341463415","0.545454545454545","0.0886917960088692"
"3311","377_300007","-7","0.84375","0.8","0.04375"
"3312","377_300010","-11","0.416666666666667","0.16","0.256666666666667"
"3313","377_300015","5","0.607142857142857","0.521739130434783","0.0854037267080745"
"3314","377_300016","-8","0.666666666666667","0.5","0.166666666666667"
"3315","377_300017","-12","0.428571428571429","0","0.428571428571429"
"3316","377_300022","-16","0.551724137931034","0","0.551724137931034"
"3317","377_300023","-17","0.58974358974359","0.272727272727273","0.317016317016317"
"3318","377_300026","4","0.6","0.538461538461538","0.0615384615384615"
"3319","377_300027","-14","0.774193548387097","0.588235294117647","0.18595825426945"
"3320","377_300028","-9","0.612903225806452","0.454545454545455","0.158357771260997"
"3321","377_300030","-2","0.571428571428571","0.55","0.0214285714285714"
"3322","377_300033","-19","0.775","0.571428571428571","0.203571428571429"
"3323","377_300034","0","0.645161290322581","0.645161290322581","0"
"3324","377_300037","-11","0.735294117647059","0.608695652173913","0.126598465473146"
"3325","377_300039","-8","0.6875","0.583333333333333","0.104166666666667"
"3326","377_300040","-7","0.652173913043478","0.5","0.152173913043478"
"3327","377_300041","6","0.682926829268293","0.628571428571429","0.0543554006968641"
"3328","377_300042","-21","0.692307692307692","0.333333333333333","0.358974358974359"
"3329","377_300043","-21","0.777777777777778","0","0.777777777777778"
"3330","377_300045","-12","0.8","0.695652173913043","0.104347826086957"
"3331","377_300046","2","0.647058823529412","0.625","0.0220588235294118"
"3332","377_300047","-14","0.689655172413793","0.4","0.289655172413793"
"3333","377_300048","3","0.6","0.545454545454545","0.0545454545454545"
"3334","377_300049","-3","0.517241379310345","0.461538461538462","0.0557029177718833"
"3335","377_300053","-4","0.571428571428571","0.5","0.0714285714285714"
"3336","377_300054","-9","0.483870967741935","0.272727272727273","0.211143695014663"
"3337","377_300055","-1","0.633333333333333","0.620689655172414","0.0126436781609195"
"3338","377_300056","-5","0.535714285714286","0.434782608695652","0.100931677018634"
"3339","377_300057","-8","0.48","0.235294117647059","0.244705882352941"
"3340","377_300060","-6","0.666666666666667","0.5","0.166666666666667"
